anime_id,genre_id
12823,27
12823,21
12851,17
12851,23
12851,2
12857,17
12857,41
12857,42
12857,8
12859,17
12859,23
12859,27
12859,1
12859,43
12859,8
12863,36
12863,25
12863,32
12863,26
12865,27
12867,1
12875,25
12875,8
12877,2
12877,28
12877,1
12877,41
12879,17
12879,33
12879,7
12881,27
12881,1
12881,31
12881,42
12881,2
12883,27
12883,2
12883,36
12883,25
12885,17
12885,41
12885,2
12885,8
12893,27
12893,10
12893,8
12893,36
12905,1
12905,33
12907,43
12907,33
12907,38
12917,23
12917,11
12917,1
12917,43
12919,28
12921,27
12921,10
12921,36
12929,17
12929,23
12929,43
12929,8
12951,17
12951,40
12951,16
12951,2
12955,29
12957,29
12959,29
12961,29
12963,43
12963,35
12963,26
12965,43
12965,35
12965,26
12967,17
12967,31
12967,38
12967,42
12967,26
12971,35
12971,26
12979,17
12979,27
12979,21
12991,27
12991,21
12991,10
12991,2
12991,8
12995,29
12997,29
13019,29
13029,23
13029,1
13047,23
13047,11
13047,8
13051,29
13055,27
13055,34
13055,14
13055,42
13055,8
13055,38
13057,29
13073,25
13073,8
13083,36
13083,27
13085,36
13085,27
13087,27
13089,27
13091,27
13093,34
13093,42
13093,7
13093,24
13115,17
13115,33
13115,38
13115,1
13115,20
13115,30
13117,17
13117,33
13117,38
13117,1
13117,20
13117,30
13119,17
13119,33
13119,38
13119,1
13119,20
13119,30
13125,1
13125,14
13125,7
13125,28
13125,2
13125,38
13137,27
13137,34
13139,27
13139,10
13141,27
13143,17
13143,5
13143,8
13145,17
13145,5
13145,23
13145,3
13145,8
13159,27
13159,35
13159,10
13159,36
13161,17
13161,19
13161,34
13161,43
13163,33
13163,11
13163,38
13169,23
13169,27
13169,43
13169,33
13171,27
13171,38
13173,36
13173,43
13175,1
13175,10
13183,17
13183,43
13183,38
13185,17
13185,23
13201,17
13201,23
13201,27
13201,43
13203,17
13203,23
13203,27
13203,34
13203,20
13203,24
13207,27
13207,33
13207,21
13215,36
13215,11
13215,1
13215,43
13217,29
13219,29
13221,31
13221,29
13221,3
13221,38
13221,43
13223,29
13231,23
13231,25
13231,11
13233,27
13239,17
13239,23
13239,2
13245,17
13245,27
13245,25
13245,8
13247,23
13247,27
13247,24
13249,23
13249,27
13249,8
13251,23
13251,43
13251,27
13253,32
13255,23
13259,35
13261,25
13261,19
13261,8
13263,27
13267,36
13267,27
13267,8
13271,17
13271,23
13271,43
13271,8
13271,19
13283,36
13287,27
13287,2
13299,27
13299,1
13299,7
13299,42
13299,10
13299,36
13303,5
13303,28
13303,24
13309,43
13325,29
13331,17
13331,23
13331,24
13333,32
13333,36
13333,10
13335,17
13335,1
13335,33
13335,38
13349,27
13349,33
13349,42
13349,30
13357,34
13357,27
13357,31
13357,42
13357,3
13357,10
13359,32
13359,35
13367,27
13367,34
13367,31
13367,7
13367,42
13367,10
13369,27
13373,36
13375,36
13377,27
13377,10
13377,24
13377,36
13379,29
13391,17
13391,2
13391,41
13403,27
13403,38
13403,8
13405,27
13405,6
13407,43
13409,27
13409,38
13409,10
13409,24
13411,17
13411,2
13411,19
13411,1
13421,27
13423,23
13427,36
13427,39
13427,40
13429,2
13439,23
13439,38
13441,43
13469,7
13469,10
13469,36
13479,27
13479,2
13479,40
13495,36
13513,32
13515,27
13517,27
13517,38
13519,27
13535,27
13535,21
13535,8
13535,38
13541,3
13541,43
13543,32
13543,19
13559,29
13561,27
13563,36
13585,38
13585,1
13585,42
13585,30
13587,2
13587,23
13587,7
13587,19
13587,38
13587,10
13595,29
13599,2
13599,7
13599,1
13599,41
13599,10
13601,17
13601,2
13601,37
13601,28
13601,15
13619,27
13619,21
13619,10
13629,32
13629,36
13629,1
13629,42
13639,33
13639,36
13643,29
13655,36
13655,27
13655,38
13655,1
13655,10
13659,27
13659,42
13659,36
13663,27
13663,34
13663,31
13663,42
13663,10
13663,2
13663,8
13667,17
13667,23
13667,19
13667,22
13667,8
13669,17
13669,23
13669,43
13669,2
13673,33
13673,26
13675,1
13677,21
13677,27
13679,11
13679,23
13681,27
13681,38
13681,24
13691,1
13693,17
13693,2
13693,21
13693,19
13693,41
13709,17
13709,23
13709,20
13715,34
13715,27
13715,10
13727,36
13727,27
13727,10
13727,2
13731,23
13731,1
13731,41
13731,42
13731,2
13755,32
13757,31
13757,42
13757,1
13759,36
13759,27
13759,1
13759,42
13759,10
13767,27
13767,1
13767,42
13767,18
13769,17
13769,43
13785,29
13789,23
13793,27
13795,43
13799,23
13799,27
13799,43
13799,11
13799,32
13807,14
13807,10
13833,42
13833,26
13835,17
13835,26
13837,27
13837,7
13837,37
13837,8
13837,25
13839,37
13839,25
13839,27
13839,7
13839,8
13843,17
13843,7
13843,1
13843,26
13851,2
13851,31
13851,27
13851,42
13851,34
13851,10
13851,8
13855,34
13859,2
13859,27
13863,17
13863,1
13863,7
13863,2
13863,15
13917,29
13917,4
13927,17
13927,27
13927,10
13927,2
13927,19
13931,23
13931,27
13931,1
13931,43
13931,35
13931,42
13931,26
13935,43
13935,11
13937,29
13939,17
13939,5
13939,2
13939,42
13939,10
13955,2
13955,23
13955,7
13955,27
13955,1
13959,29
13965,27
13965,33
13965,24
13967,27
13967,33
13967,24
13969,27
13969,33
13969,24
13971,43
13983,40
13983,27
13983,24
13993,17
13993,1
13993,43
13993,26
13993,38
14007,1
14007,41
14007,16
14007,2
14007,8
14007,40
14027,31
14027,36
14027,27
14027,42
14027,10
14045,27
14045,36
14047,29
14047,38
14047,43
14049,31
14049,42
14059,8
14067,17
14067,27
14067,21
14067,37
14073,27
14073,34
14073,21
14073,10
14073,8
14075,17
14075,7
14075,28
14075,1
14075,35
14075,43
14075,8
14077,27
14077,21
14093,17
14093,23
14093,27
14093,43
14093,11
14095,17
14095,27
14095,24
14117,17
14117,14
14117,10
14117,38
14117,9
14123,17
14123,43
14123,11
14127,29
14129,29
14131,17
14131,16
14131,25
14131,10
14145,33
14145,1
14145,30
14173,16
14173,27
14173,34
14173,10
14173,24
14175,36
14175,27
14175,1
14181,43
14181,33
14181,1
14181,26
14183,42
14183,1
14183,8
14189,14
14189,7
14189,42
14189,10
14189,8
14189,38
14199,27
14199,34
14199,31
14199,42
14199,10
14207,29
14209,29
14227,27
14227,42
14227,10
14227,26
14227,36
14231,43
14231,42
14235,43
14237,17
14237,2
14237,36
14237,41
14247,1
14247,42
14249,23
14267,17
14267,23
14267,7
14267,19
14267,38
14267,10
14277,27
14277,42
14277,10
14277,24
14277,36
14283,17
14283,2
14283,34
14289,1
14289,42
14289,10
14289,26
14293,42
14293,10
14293,2
14317,2
14333,23
14333,43
14345,17
14345,2
14345,28
14345,24
14347,17
14347,33
14347,1
14347,20
14349,23
14349,27
14349,35
14349,43
14349,10
14353,5
14353,7
14353,28
14353,1
14353,15
14355,23
14355,36
14355,27
14367,8
14373,2
14379,31
14379,29
14397,1
14397,5
14397,30
14397,10
14397,36
14397,25
14407,17
14407,38
14407,43
14467,17
14467,7
14467,19
14467,38
14471,29
14471,33
14479,35
14479,43
14479,10
14511,27
14511,10
14511,36
14513,17
14513,23
14513,43
14513,35
14513,8
14515,27
14515,42
14515,38
14519,27
14527,17
14527,27
14527,34
14527,22
14527,10
14527,8
14527,19
14529,17
14529,40
14529,41
14529,2
14537,43
14539,29
14543,17
14543,29
14543,38
14563,27
14563,35
14575,27
14575,36
14583,27
14617,17
14617,23
14617,33
14617,20
14617,24
14627,27
14627,10
14627,24
14627,36
14629,17
14629,16
14629,2
14645,43
14645,42
14645,26
14645,38
14647,27
14647,7
14647,19
14653,27
14653,31
14653,21
14653,8
14657,29
14659,29
14661,31
14661,29
14663,17
14663,34
14663,43
14669,38
14669,1
14669,42
14669,10
14675,17
14675,27
14675,41
14675,2
14685,27
14685,42
14685,2
14693,27
14693,24
14693,36
14713,27
14713,3
14713,38
14713,42
14713,43
14713,26
14719,17
14719,23
14719,38
14719,9
14719,8
14735,23
14735,7
14735,27
14735,37
14735,8
14741,36
14741,27
14741,1
14741,42
14741,10
14743,27
14749,27
14749,31
14749,42
14749,10
14751,3
14751,35
14751,42
14751,26
14753,27
14753,42
14753,10
14753,8
14765,17
14765,27
14765,43
14781,17
14781,41
14781,2
14807,7
14807,38
14807,1
14807,24
14811,27
14811,10
14811,36
14813,36
14813,27
14813,1
14813,42
14813,10
14817,2
14817,40
14827,34
14827,42
14827,10
14827,1
14829,17
14829,27
14829,35
14829,43
14833,23
14833,3
14833,42
14833,43
14835,27
14835,1
14835,32
14837,17
14837,23
14837,19
14837,22
14837,43
14837,8
14853,38
14853,33
14875,17
14875,23
14875,1
14875,41
14875,2
14889,27
14889,34
14889,21
14889,10
14889,8
14893,27
14893,42
14893,34
14913,5
14913,23
14913,43
14921,43
14921,35
14935,23
14935,27
14935,43
14935,11
14941,32
14941,2
14947,43
14947,27
14949,36
14949,27
14949,24
14957,27
14957,38
14957,43
14967,31
14967,36
14967,27
14967,42
14967,10
14989,17
14989,39
14989,41
14989,8
14991,31
14991,29
14993,29
14995,29
15005,27
15005,34
15005,24
15015,23
15015,27
15015,34
15015,43
15021,1
15021,26
15037,7
15037,14
15037,38
15039,36
15039,38
15039,1
15043,27
15043,38
15045,27
15045,1
15045,14
15045,28
15045,42
15051,32
15051,36
15051,10
15059,17
15059,39
15059,1
15059,24
15059,25
15061,32
15061,10
15061,26
15061,36
15077,36
15077,11
15085,31
15085,7
15085,42
15085,43
15093,23
15093,27
15093,34
15093,43
15095,23
15095,27
15095,34
15095,43
15097,29
15109,17
15109,7
15109,27
15109,38
15109,8
15117,27
15117,31
15117,42
15117,38
15117,8
15119,17
15119,27
15119,34
15119,10
15125,27
15125,10
15125,8
15125,25
15133,17
15133,23
15133,34
15133,43
15133,21
15133,8
15137,11
15139,11
15159,36
15177,17
15177,2
15177,32
15177,40
15177,42
15177,41
15195,27
15195,33
15195,21
15197,17
15197,41
15197,16
15199,17
15199,41
15199,16
15201,17
15201,41
15201,16
15219,17
15219,5
15219,2
15225,31
15225,27
15225,38
15225,42
15225,10
15227,33
15227,1
15227,24
15279,32
15291,21
15291,13
15307,43
15307,11
15307,35
15307,26
15313,36
15313,27
15313,43
15315,17
15315,27
15315,43
15315,38
15323,17
15323,23
15323,27
15323,1
15323,43
15323,8
15323,19
15325,27
15325,34
15325,42
15325,38
15335,17
15335,2
15335,27
15335,33
15335,21
15335,20
15335,8
15347,23
15347,7
15347,27
15359,17
15359,43
15359,38
15377,17
15377,34
15377,27
15377,31
15377,20
15377,10
15379,27
15379,1
15379,42
15379,10
15389,27
15389,24
15391,2
15391,27
15391,42
15391,34
15391,10
15391,24
15407,35
15409,29
15411,42
15411,26
15417,17
15417,27
15417,33
15417,21
15417,20
15417,2
15417,8
15431,36
15437,17
15437,31
15437,27
15437,38
15437,35
15437,34
15439,43
15439,18
15451,17
15451,31
15451,27
15451,3
15451,42
15451,34
15451,10
15455,43
15487,27
15487,10
15487,8
15487,25
15489,17
15489,5
15489,43
15489,8
15505,43
15533,36
15535,24
15535,36
15537,31
15537,29
15539,29
15539,10
15541,29
15545,27
15545,11
15547,5
15547,11
15565,17
15565,31
15565,19
15565,34
15565,22
15565,10
15577,43
15577,11
15583,2
15583,31
15583,27
15583,42
15583,41
15583,10
15591,36
15591,27
15591,8
15605,31
15605,42
15605,26
15607,1
15607,33
15607,36
15609,31
15609,27
15609,42
15609,34
15609,10
15611,17
15611,23
15611,3
15611,5
15611,8
15613,17
15613,3
15613,38
15613,43
15613,26
15617,27
15617,43
15617,24
15633,17
15633,34
15633,27
15633,19
15633,38
15633,10
15633,8
15649,27
15649,36
15651,17
15651,5
15651,7
15651,8
15663,23
15663,43
15663,11
15687,27
15687,10
15689,27
15689,38
15689,42
15689,34
15699,2
15699,27
15699,21
15711,27
15711,10
15711,8
15717,42
15717,26
15719,27
15719,33
15719,42
15729,27
15729,34
15731,27
15731,1
15731,36
15735,17
15735,23
15735,24
15743,23
15743,27
15743,38
15749,36
15751,17
15751,27
15751,21
15751,43
15751,8
15769,43
15771,27
15771,24
15771,36
15775,27
15775,24
15775,36
15781,27
15781,32
15781,36
15783,17
15783,23
15783,7
15783,27
15783,24
15785,17
15785,11
15785,41
15785,25
15793,17
15793,32
15793,2
15795,17
15795,2
15795,11
15795,8
15807,34
15807,25
15807,27
15807,10
15809,27
15809,3
15809,38
15809,42
15809,43
15811,16
15811,10
15813,43
15813,35
15819,7
15819,8
15839,29
15841,29
15843,29
15845,29
15847,17
15847,41
15863,17
15863,41
15863,10
15863,2
15863,24
15863,40
15867,29
15879,17
15879,41
15881,27
15881,34
15883,2
15883,35
15883,43
15891,26
15891,38
15893,27
15893,26
15895,42
15895,10
15895,26
15905,17
15905,33
15905,22
15905,43
15911,36
15911,27
15911,10
15925,23
15925,27
15925,43
15925,11
15925,8
15927,27
15927,38
15933,17
15933,27
15933,43
15933,7
15933,18
15933,38
15933,9
15937,17
15937,43
15937,8
15951,42
15959,17
15959,3
15959,8
15959,38
15961,17
15961,39
15961,27
15961,10
15961,24
15963,31
15963,27
15963,21
15963,10
15979,36
15979,27
15989,5
15989,36
15989,10
15993,25
16001,27
16001,1
16001,42
16001,10
16001,36
16001,38
16005,17
16005,19
16005,38
16005,8
16007,43
16009,23
16009,7
16009,43
16011,17
16011,27
16011,38
16011,35
16011,42
16011,10
16023,42
16023,30
16027,23
16027,43
16027,33
16033,43
16033,30
16033,2
16035,17
16035,43
16035,30
16035,7
16035,2
16049,17
16049,2
16049,19
16051,27
16051,34
16051,10
16051,25
16059,29
16059,38
16067,1
16067,43
16067,42
16091,29
16091,14
16091,38
16099,27
16101,43
16101,24
16119,33
16119,30
16123,5
16123,36
16123,10
16143,23
16143,27
16143,43
16143,8
16149,27
16149,42
16149,25
16157,17
16157,27
16157,43
16157,21
16157,2
16157,38
16169,27
16169,36
16183,21
16183,27
16187,29
16189,29
16199,16
16199,10
16201,28
16201,1
16201,42
16201,10
16201,8
16211,33
16211,43
16233,1
16233,32
16239,17
16239,23
16239,27
16239,19
16239,43
16239,8
16241,27
16241,3
16241,38
16247,7
16247,26
16251,17
16251,23
16251,16
16251,2
16255,23
16255,24
16259,17
16259,2
16273,36
16273,27
16273,42
16273,10
16317,27
16317,10
16317,24
16319,27
16319,42
16319,10
16319,24
16319,36
16331,17
16331,39
16331,2
16335,17
16335,41
16335,16
16335,2
16345,17
16345,23
16345,27
16345,22
16345,8
16347,27
16353,27
16353,42
16353,10
16355,17
16355,42
16355,43
16355,24
16363,17
16363,23
16363,34
16363,43
16371,36
16371,27
16373,36
16373,27
16377,36
16377,27
16381,43
16385,17
16385,23
16385,35
16385,43
16389,2
16389,23
16389,27
16389,11
16395,27
16395,10
16395,8
16397,34
16397,42
16397,10
16405,27
16415,27
16415,21
16415,41
16417,36
16417,27
16419,17
16419,35
16419,43
16419,26
16434,1
16434,16
16434,24
16436,27
16436,34
16436,8
16442,17
16442,11
16442,35
16442,26
16444,43
16444,38
16468,17
16468,23
16468,27
16468,19
16468,43
16468,8
16472,29
16474,29
16476,29
16498,17
16498,16
16498,7
16498,19
16498,1
16498,43
16498,8
16506,32
16508,27
16508,34
16508,21
16508,10
16508,8
16512,17
16512,3
16512,38
16514,27
16514,1
16514,10
16514,8
16514,25
16518,23
16518,43
16518,8
16524,17
16524,2
16524,23
16524,41
16528,2
16528,1
16528,42
16560,17
16560,41
16560,2
16564,17
16564,41
16564,2
16574,17
16574,43
16574,5
16574,8
16576,17
16576,43
16576,5
16576,8
16592,7
16592,14
16592,28
16592,10
16602,14
16602,21
16602,38
16602,15
16604,27
16604,14
16606,14
16608,27
16608,42
16610,27
16610,14
16614,17
16614,2
16636,27
16636,10
16638,29
16638,10
16642,29
16644,29
16646,27
16646,11
16646,32
16648,17
16648,27
16648,11
16656,17
16656,34
16656,31
16656,35
16662,1
16662,33
16662,42
16664,43
16664,33
16668,17
16668,16
16668,40
16668,41
16678,23
16678,27
16678,43
16678,11
16680,17
16680,23
16680,27
16680,11
16680,43
16690,36
16690,1
16692,3
16692,11
16692,10
16694,27
16694,14
16694,38
16694,42
16694,34
16694,8
16700,7
16700,14
16700,28
16700,15
16702,11
16702,23
16702,43
16702,2
16702,8
16706,31
16706,27
16706,38
16706,42
16706,8
16718,27
16718,10
16718,8
16726,27
16726,43
16728,17
16728,23
16728,22
16728,8
16732,36
16732,27
16732,10
16732,24
16738,36
16738,27
16738,43
16740,27
16740,10
16742,36
16742,27
16742,10
16756,17
16756,11
16756,23
16756,43
16762,17
16762,28
16762,38
16762,8
16774,17
16774,27
16774,37
16782,36
16782,28
16782,1
16782,42
16786,17
16786,40
16786,41
16786,8
16794,17
16794,2
16794,8
16798,17
16798,23
16798,11
16798,41
16802,17
16802,11
16812,17
16812,1
16822,17
16822,2
16822,40
16866,27
16866,33
16866,42
16866,26
16868,42
16868,10
16868,26
16870,17
16870,19
16870,42
16870,22
16870,8
16890,7
16890,27
16890,33
16890,3
16890,38
16890,43
16890,10
16890,30
16894,27
16894,25
16894,10
16894,8
16904,17
16904,19
16904,38
16906,27
16910,36
16910,27
16910,43
16910,8
16912,27
16912,43
16914,29
16916,25
16916,27
16916,10
16916,8
16918,27
16918,10
16918,8
16918,36
16928,27
16928,43
16928,26
16934,27
16934,1
16934,42
16934,10
16934,36
16936,27
16954,42
16954,30
16964,27
16982,27
16982,31
16982,21
16982,42
16982,8
17012,29
17012,28
17012,1
17012,10
17020,42
17020,32
17020,10
17020,1
17048,17
17048,2
17048,19
17074,7
17074,27
17074,38
17074,42
17074,9
17076,27
17076,38
17080,17
17080,1
17080,41
17080,16
17080,2
17082,27
17082,10
17082,8
17082,36
17088,23
17088,11
17092,25
17113,23
17113,27
17113,24
17115,17
17115,23
17115,27
17115,11
17115,43
17121,1
17121,36
17127,27
17127,41
17137,23
17137,1
17137,43
17141,17
17147,27
17147,10
17157,27
17157,1
17157,34
17159,27
17159,36
17161,36
17161,27
17163,36
17163,27
17165,23
17165,41
17165,2
17165,8
17167,2
17167,23
17187,2
17187,37
17187,28
17187,41
17205,23
17209,11
17211,27
17211,26
17221,23
17221,1
17221,26
17223,23
17223,1
17223,26
17233,11
17233,1
17233,43
17237,36
17237,27
17237,33
17247,17
17247,34
17247,43
17247,10
17249,36
17249,25
17249,32
17249,26
17251,29
17259,27
17259,10
17259,25
17259,8
17265,17
17265,5
17265,23
17265,35
17265,43
17267,7
17267,27
17267,19
17269,17
17269,1
17269,2
17269,40
17273,27
17273,33
17273,21
17277,17
17277,1
17277,41
17277,16
17277,10
17277,38
17291,17
17291,27
17291,43
17291,5
17291,8
17295,5
17295,1
17295,41
17325,43
17325,2
17341,27
17341,36
17345,34
17351,27
17351,36
17353,33
17357,43
17357,11
17357,35
17357,26
17359,27
17359,36
17371,29
17371,13
17379,17
17379,22
17379,33
17379,8
17387,27
17389,17
17389,16
17389,33
17389,24
17391,17
17391,27
17391,43
17391,8
17395,17
17397,34
17397,27
17397,10
17397,36
17409,42
17409,10
17409,26
17419,17
17419,23
17419,35
17419,43
17437,32
17437,27
17437,1
17481,43
17481,11
17485,11
17491,29
17493,1
17497,43
17497,35
17497,26
17505,17
17505,33
17505,19
17505,34
17505,22
17505,20
17505,43
17505,8
17513,31
17513,10
17513,26
17513,9
17535,35
17535,43
17535,8
17537,29
17539,29
17541,29
17543,29
17549,27
17549,10
17549,24
17549,36
17551,27
17551,38
17551,43
17573,27
17573,2
17573,24
17573,36
17585,1
17585,42
17585,10
17615,14
17615,8
17621,17
17621,2
17621,40
17621,19
17621,8
17635,42
17637,36
17641,2
17641,31
17641,27
17641,42
17641,10
17643,36
17643,27
17643,10
17651,35
17655,17
17655,41
17655,16
17655,2
17655,1
17659,17
17659,2
17659,25
17677,17
17677,1
17677,2
17679,17
17679,3
17679,33
17681,43
17681,35
17681,27
17689,1
17697,36
17697,27
17697,33
17697,37
17697,41
17699,17
17699,23
17699,43
17699,8
17705,21
17705,24
17707,27
17707,21
17717,17
17717,41
17717,16
17719,27
17719,35
17719,26
17725,35
17725,32
17725,8
17727,27
17727,38
17729,1
17729,31
17729,28
17729,42
17729,10
17731,27
17733,27
17733,36
17739,36
17739,27
17739,10
17739,24
17741,36
17741,1
17741,42
17741,8
17743,23
17743,3
17743,42
17743,43
17745,29
17747,29
17777,27
17777,34
17777,42
17777,8
17777,38
17785,27
17787,2
17787,24
17791,2
17811,43
17813,38
17815,43
17819,25
17821,16
17821,10
17821,25
17823,31
17823,29
17823,27
17827,31
17827,42
17827,10
17831,27
17831,38
17833,36
17833,29
17843,17
17843,27
17843,37
17849,27
17855,36
17855,27
17855,43
17855,8
17867,29
17871,27
17871,42
17871,10
17873,17
17873,23
17873,27
17873,11
17873,43
17875,27
17875,42
17875,36
17879,27
17887,17
17887,41
17887,2
17887,24
17895,27
17895,1
17895,42
17897,32
17909,36
17909,27
17909,3
17909,1
17909,43
17917,17
17917,11
17917,41
17919,35
17919,40
17933,27
17933,32
17933,8
17947,17
17947,1
17947,35
17947,2
17951,43
17951,11
17955,11
17955,43
17959,1
17959,41
17959,2
17961,41
17961,2
17963,41
17963,2
17965,17
17965,41
17965,2
17969,23
17969,43
17983,43
17983,11
17987,11
17987,43
18001,17
18001,16
18001,2
18001,31
18001,1
18001,42
18001,34
18001,22
18001,24
18003,27
18003,33
18003,24
18029,43
18029,11
18039,34
18039,31
18039,42
18041,17
18041,27
18041,1
18041,35
18041,24
18045,1
18045,42
18045,10
18047,35
18047,27
18053,1
18053,42
18053,10
18055,17
18055,3
18055,38
18055,43
18055,26
18061,25
18061,8
18063,25
18063,8
18083,11
18083,43
18085,11
18085,43
18095,27
18095,21
18095,42
18095,34
18095,10
18097,8
18097,25
18097,19
18099,27
18099,10
18099,24
18099,36
18109,27
18109,21
18115,17
18115,23
18115,35
18115,43
18115,8
18119,27
18119,24
18119,36
18121,27
18121,10
18121,8
18121,25
18133,27
18139,27
18139,10
18139,24
18149,27
18149,10
18149,24
18151,29
18153,36
18153,38
18153,43
18177,27
18177,1
18177,8
18177,25
18179,27
18179,25
18179,1
18179,8
18195,36
18195,27
18195,38
18195,1
18195,42
18195,10
18197,21
18197,27
18197,29
18199,21
18199,27
18199,29
18205,36
18205,27
18229,2
18229,23
18231,34
18245,1
18245,32
18245,42
18245,36
18247,17
18247,2
18247,31
18247,27
18247,34
18247,41
18273,17
18273,23
18273,22
18273,8
18277,17
18277,31
18277,38
18277,34
18277,9
18277,43
18277,10
18295,17
18295,40
18295,41
18343,16
18343,10
18365,27
18365,41
18375,27
18391,5
18391,36
18391,27
18391,21
18393,17
18393,23
18393,27
18393,43
18393,35
18393,8
18397,17
18397,19
18397,1
18397,43
18397,8
18411,24
18411,36
18411,38
18413,41
18413,2
18419,27
18425,27
18429,17
18429,27
18429,7
18429,8
18441,17
18441,27
18441,3
18441,24
18441,38
18441,9
18449,41
18449,2
18449,40
18455,29
18457,27
18457,1
18465,36
18465,27
18465,21
18479,29
18479,42
18481,29
18481,10
18481,2
18483,29
18483,2
18489,23
18489,27
18489,11
18495,27
18495,10
18495,36
18497,17
18497,27
18497,19
18497,38
18497,35
18497,8
18499,17
18499,35
18499,27
18499,19
18499,38
18499,8
18507,36
18507,27
18507,25
18507,1
18507,10
18523,17
18523,27
18523,43
18523,21
18523,8
18525,29
18533,23
18533,1
18549,27
18549,33
18557,17
18557,1
18557,16
18587,11
18599,27
18599,26
18603,23
18603,27
18617,16
18617,10
18617,25
18619,16
18619,25
18619,10
18637,17
18637,41
18637,19
18637,2
18637,8
18639,27
18653,29
18653,3
18653,38
18655,29
18655,42
18661,27
18661,3
18661,38
18661,42
18661,43
18661,26
18669,27
18671,27
18671,1
18671,42
18671,10
18671,36
18677,27
18677,42
18677,34
18677,43
18679,17
18679,27
18679,19
18679,34
18679,10
18689,27
18689,10
18689,8
18689,25
18691,29
18693,29
18695,29
18713,27
18713,21
18713,2
18723,17
18723,24
18723,38
18729,42
18729,10
18729,18
18745,27
18745,30
18745,10
18745,36
18747,1
18747,11
18753,27
18753,42
18753,10
18755,27
18755,2
18755,24
18767,17
18767,43
18771,17
18771,33
18771,22
18771,20
18771,24
18781,27
18781,32
18781,36
18795,40
18795,41
18795,2
18815,17
18815,2
18815,27
18815,21
18827,43
18827,11
18827,35
18835,17
18835,38
18835,30
18841,39
18841,42
18841,2
18845,27
18849,36
18849,3
18849,38
18849,1
18849,26
18851,27
18851,35
18851,43
18857,36
18857,27
18857,42
18881,38
18881,10
18893,17
18893,2
18893,24
18897,31
18897,27
18897,42
18897,10
18897,8
18953,35
18953,36
18959,29
18989,17
18989,2
18989,37
18989,41
19009,27
19009,43
19021,27
19021,1
19021,42
19021,10
19021,36
19023,1
19023,32
19029,27
19051,29
19067,5
19099,23
19099,43
19099,11
19101,29
19103,29
19109,27
19109,35
19109,34
19109,43
19111,32
19111,36
19111,10
19115,1
19115,33
19117,23
19117,1
19117,42
19121,34
19121,21
19121,24
19123,17
19123,23
19123,27
19123,1
19123,43
19123,8
19123,19
19125,23
19125,11
19133,27
19133,36
19135,36
19135,33
19135,1
19135,24
19151,17
19151,34
19151,42
19151,31
19151,10
19151,25
19157,27
19157,3
19157,11
19157,38
19159,27
19159,21
19159,36
19163,27
19163,31
19163,41
19163,42
19163,10
19163,2
19165,27
19165,21
19171,2
19171,41
19171,8
19191,2
19191,37
19191,28
19191,41
19193,2
19193,37
19193,28
19193,41
19195,2
19195,37
19195,28
19195,41
19207,27
19207,35
19209,6
19209,43
19211,17
19211,2
19211,23
19211,41
19213,17
19213,43
19213,38
19213,32
19213,24
19219,6
19221,27
19221,31
19221,42
19221,10
19233,36
19251,27
19251,31
19251,32
19251,42
19251,10
19251,26
19255,34
19255,27
19257,27
19257,10
19257,36
19261,27
19261,21
19271,8
19271,25
19279,17
19279,41
19279,32
19279,21
19279,2
19283,29
19285,17
19285,1
19285,43
19285,8
19285,19
19291,17
19291,23
19291,27
19291,43
19291,11
19297,27
19315,43
19315,14
19315,28
19319,17
19319,2
19319,41
19337,36
19351,27
19351,42
19351,10
19351,26
19363,27
19363,10
19363,8
19363,36
19365,17
19365,27
19365,21
19365,19
19367,17
19367,2
19367,23
19369,31
19369,27
19369,21
19369,43
19383,6
19383,14
19383,38
19391,21
19391,27
19397,43
19397,35
19397,27
19401,33
19429,17
19429,10
19429,12
19431,34
19431,27
19431,12
19447,43
19469,27
19469,10
19469,8
19469,38
19489,23
19489,27
19489,35
19489,43
19489,10
19511,17
19511,27
19511,22
19511,8
19511,19
19523,29
19533,14
19533,38
19569,29
19573,43
19573,2
19573,38
19575,42
19575,10
19575,26
19581,43
19581,2
19581,24
19585,27
19585,11
19585,36
19597,32
19597,26
19613,17
19613,39
19613,24
19613,25
19619,43
19619,35
19619,10
19619,26
19629,29
19631,31
19631,29
19631,42
19633,29
19635,29
19645,23
19645,27
19645,43
19645,11
19647,27
19647,25
19647,1
19647,8
19653,17
19653,43
19653,41
19653,2
19669,25
19669,27
19669,10
19669,8
19671,27
19671,25
19685,27
19685,31
19685,42
19685,10
19687,17
19687,23
19687,11
19687,43
19697,27
19703,17
19703,43
19703,38
19731,23
19731,11
19731,43
19747,42
19747,29
19755,27
19755,11
19759,17
19759,27
19759,8
19769,17
19769,43
19769,35
19773,23
19773,27
19773,3
19773,38
19775,17
19775,41
19775,2
19775,24
19775,40
19781,17
19781,23
19781,11
19781,43
19799,27
19799,41
19799,21
19811,27
19811,10
19811,36
19815,5
19815,23
19815,27
19815,38
19815,34
19815,43
19825,5
19825,23
19825,40
19841,27
19841,30
19841,36
19845,27
19849,27
19849,36
19855,17
19855,2
19855,19
19857,29
19859,29
19871,17
19871,43
19871,38
19875,27
19875,11
19877,5
19877,23
19877,43
19879,27
19889,27
19889,21
19889,36
19919,21
19919,10
19919,36
19925,27
19925,10
19945,27
19951,17
